emotion	scale	emotion_id	scale_id	prog_id	key	chord_name
Vital	Dorian	5	1	74	C# minor	C#m-F#-C#m-F#
Vital	Dorian	5	1	74	D minor	Dm-G-Dm-G
Vital	Dorian	5	1	74	E minor	Em-A-Em-A
Vital	Dorian	5	1	74	Eb minor	Ebm-Ab-Ebm-Ab
Vital	Dorian	5	1	74	F minor	Fm-Bb-Fm-Bb
Vital	Dorian	5	1	74	F# minor	F#m-B-F#m-B
Vital	Dorian	5	1	74	G minor	Gm-C-Gm-C
Despair	Dorian	1	1	75	A minor	Am-D7
Despair	Dorian	1	1	75	Ab minor	G#m-C#7
Despair	Dorian	1	1	75	B minor	Bm-E7
Despair	Dorian	1	1	75	Bb minor	Bbm-Eb7
Despair	Dorian	1	1	75	C minor	Cm-F7
Despair	Dorian	1	1	75	C# minor	C#m-F#7
Despair	Dorian	1	1	75	D minor	Dm-G7
Despair	Dorian	1	1	75	E minor	Em-A7
Despair	Dorian	1	1	75	Eb minor	Ebm-Ab7
Despair	Dorian	1	1	75	F minor	Fm-Bb7
Despair	Dorian	1	1	75	F# minor	F#m-B7
Despair	Dorian	1	1	75	G minor	Gm-C7
Depressive	Aeolian	0	0	76	A minor	Am-F-C-G
Depressive	Aeolian	0	0	76	Ab minor	G#m-E-B-F#
Depressive	Aeolian	0	0	76	B minor	Bm-G-D-A
Depressive	Aeolian	0	0	76	Bb minor	Bbm-Gb-Db-Ab
Depressive	Aeolian	0	0	76	C minor	Cm-Ab-Eb-Bb
Depressive	Aeolian	0	0	76	C# minor	C#m-A-E-B
Depressive	Aeolian	0	0	76	D minor	Dm-Bb-F-C
Depressive	Aeolian	0	0	76	E minor	Em-C-G-D
Depressive	Aeolian	0	0	76	Eb minor	Ebm-B-Gb-Db
Depressive	Aeolian	0	0	76	F minor	Fm-Db-Ab-Eb
Depressive	Aeolian	0	0	76	F# minor	F#m-D-A-E
Depressive	Aeolian	0	0	76	G minor	Gm-Eb-Bb-F
Uneasiness	Aeolian	4	0	77	A minor	Am-F-D-E
Uneasiness	Aeolian	4	0	77	Ab minor	G#m-E-C#-D#
Uneasiness	Aeolian	4	0	77	B minor	Bm-G-E-F#
Uneasiness	Aeolian	4	0	77	Bb minor	Bbm-Gb-Eb-F
Uneasiness	Aeolian	4	0	77	C minor	Cm-Ab-F-G
Uneasiness	Aeolian	4	0	77	C# minor	C#m-A-F#-G#
Uneasiness	Aeolian	4	0	77	D minor	Dm-Bb-G-A
Uneasiness	Aeolian	4	0	77	E minor	Em-C-A-B
Uneasiness	Aeolian	4	0	77	Eb minor	Ebm-B-Ab-Bb
Uneasiness	Aeolian	4	0	77	F minor	Fm-Db-Bb-C
Uneasiness	Aeolian	4	0	77	F# minor	F#m-D-B-C#
Uneasiness	Aeolian	4	0	77	G minor	Gm-Eb-C-D
Depressive	Aeolian	0	0	78	A minor	Am-F-G
Depressive	Aeolian	0	0	78	Ab minor	G#m-E-F#
Depressive	Aeolian	0	0	78	B minor	Bm-G-A
Depressive	Aeolian	0	0	78	Bb minor	Bbm-Gb-Ab
Depressive	Aeolian	0	0	78	C minor	Cm-Ab-Bb
Depressive	Aeolian	0	0	78	C# minor	C#m-A-B
Depressive	Aeolian	0	0	78	D minor	Dm-Bb-C
Depressive	Aeolian	0	0	78	E minor	Em-C-D
Depressive	Aeolian	0	0	78	Eb minor	Ebm-B-Db
Depressive	Aeolian	0	0	78	F minor	Fm-Db-Eb
Depressive	Aeolian	0	0	78	F# minor	F#m-D-E
Depressive	Aeolian	0	0	78	G minor	Gm-Eb-F
Uneasiness	Harmonic minor	4	2	79	A minor	Am-F-Dm-E
Uneasiness	Harmonic minor	4	2	79	Ab minor	G#m-E-C#m-D#
Uneasiness	Harmonic minor	4	2	79	B minor	Bm-G-Em-F#
Uneasiness	Harmonic minor	4	2	79	Bb minor	Bbm-Gb-Ebm-F
Uneasiness	Harmonic minor	4	2	79	C minor	Cm-Ab-Fm-G
Uneasiness	Harmonic minor	4	2	79	C# minor	C#m-A-F#m-G#
Uneasiness	Harmonic minor	4	2	79	D minor	Dm-Bb-Gm-A
Uneasiness	Harmonic minor	4	2	79	E minor	Em-C-Am-B
Uneasiness	Harmonic minor	4	2	79	Eb minor	Ebm-B-Abm-Bb
Uneasiness	Harmonic minor	4	2	79	F minor	Fm-Db-Bbm-C
Uneasiness	Harmonic minor	4	2	79	F# minor	F#m-D-Bm-C#
Uneasiness	Harmonic minor	4	2	79	G minor	Gm-Eb-Cm-D
Despair	Aeolian	1	0	80	A minor	Am-G-C-F
Despair	Aeolian	1	0	80	Ab minor	G#m-F#-B-E
Despair	Aeolian	1	0	80	B minor	Bm-A-D-G
Despair	Aeolian	1	0	80	Bb minor	Bbm-Ab-Db-Gb
Despair	Aeolian	1	0	80	C minor	Cm-Bb-Eb-Ab
Despair	Aeolian	1	0	80	C# minor	C#m-B-E-A
Despair	Aeolian	1	0	80	D minor	Dm-C-F-Bb
Despair	Aeolian	1	0	80	E minor	Em-D-G-C
Despair	Aeolian	1	0	80	Eb minor	Ebm-Db-Gb-B
Despair	Aeolian	1	0	80	F minor	Fm-Eb-Ab-Db
Despair	Aeolian	1	0	80	F# minor	F#m-E-A-D
Despair	Aeolian	1	0	80	G minor	Gm-F-Bb-Eb
Depressive	Aeolian	0	0	81	A minor	Am-G-F
Depressive	Aeolian	0	0	81	Ab minor	G#m-F#-E
Depressive	Aeolian	0	0	81	B minor	Bm-A-G
Depressive	Aeolian	0	0	81	Bb minor	Bbm-Ab-Gb
Depressive	Aeolian	0	0	81	C minor	Cm-Bb-Ab
Depressive	Aeolian	0	0	81	C# minor	C#m-B-A
Depressive	Aeolian	0	0	81	D minor	Dm-C-Bb
Depressive	Aeolian	0	0	81	E minor	Em-D-C
Depressive	Aeolian	0	0	81	Eb minor	Ebm-Db-B
Depressive	Aeolian	0	0	81	F minor	Fm-Eb-Db
Depressive	Aeolian	0	0	81	F# minor	F#m-E-D
Depressive	Aeolian	0	0	81	G minor	Gm-F-Eb
Depressive	Aeolian	0	0	82	A minor	Am-G-F-E
Depressive	Aeolian	0	0	82	Ab minor	G#m-F#-E-D#
Depressive	Aeolian	0	0	82	B minor	Bm-A-G-F#
Depressive	Aeolian	0	0	82	Bb minor	Bbm-Ab-Gb-F
Depressive	Aeolian	0	0	82	C minor	Cm-Bb-Ab-G
Depressive	Aeolian	0	0	82	C# minor	C#m-B-A-G#
Depressive	Aeolian	0	0	82	D minor	Dm-C-Bb-A
Depressive	Aeolian	0	0	82	E minor	Em-D-C-B
Depressive	Aeolian	0	0	82	Eb minor	Ebm-Db-B-Bb
Depressive	Aeolian	0	0	82	F minor	Fm-Eb-Db-C
Depressive	Aeolian	0	0	82	F# minor	F#m-E-D-C#
Depressive	Aeolian	0	0	82	G minor	Gm-F-Eb-D
Depressive	Aeolian	0	0	83	A minor	Am-G-F-G
Depressive	Aeolian	0	0	83	Ab minor	G#m-F#-E-F#
Depressive	Aeolian	0	0	83	B minor	Bm-A-G-A
Depressive	Aeolian	0	0	83	Bb minor	Bbm-Ab-Gb-Ab
Depressive	Aeolian	0	0	83	C minor	Cm-Bb-Ab-Bb
Depressive	Aeolian	0	0	83	C# minor	C#m-B-A-B
Depressive	Aeolian	0	0	83	D minor	Dm-C-Bb-C
Depressive	Aeolian	0	0	83	E minor	Em-D-C-D
Depressive	Aeolian	0	0	83	Eb minor	Ebm-Db-B-Db
Depressive	Aeolian	0	0	83	F minor	Fm-Eb-Db-Eb
Depressive	Aeolian	0	0	83	F# minor	F#m-E-D-E
Depressive	Aeolian	0	0	83	G minor	Gm-F-Eb-F
Depressive	Aeolian	0	0	84	A minor	Am-G-Em-F
Depressive	Aeolian	0	0	84	Ab minor	G#m-F#-D#m-E
Depressive	Aeolian	0	0	84	B minor	Bm-A-F#m-G
Depressive	Aeolian	0	0	84	Bb minor	Bbm-Ab-Fm-Gb
Depressive	Aeolian	0	0	84	C minor	Cm-Bb-Gm-Ab
Depressive	Aeolian	0	0	84	C# minor	C#m-B-G#m-A
Depressive	Aeolian	0	0	84	D minor	Dm-C-Am-Bb
Depressive	Aeolian	0	0	84	E minor	Em-D-Bm-C
Depressive	Aeolian	0	0	84	Eb minor	Ebm-Db-Bbm-B
Depressive	Aeolian	0	0	84	F minor	Fm-Eb-Cm-Db
Depressive	Aeolian	0	0	84	F# minor	F#m-E-C#m-D
Depressive	Aeolian	0	0	84	G minor	Gm-F-Dm-Eb
Uneasiness	Phrygian	4	6	85	A minor	Am-Bb-G-Am
Uneasiness	Phrygian	4	6	85	Ab minor	G#m-A-F#-G#m
Uneasiness	Phrygian	4	6	85	B minor	Bm-C-A-Bm
Uneasiness	Phrygian	4	6	85	Bb minor	Bbm-B-Ab-Bbm
Uneasiness	Phrygian	4	6	85	C minor	Cm-Db-Bb-Cm
Uneasiness	Phrygian	4	6	85	C# minor	C#m-D-B-C#m
Uneasiness	Phrygian	4	6	85	D minor	Dm-Eb-C-Dm
Uneasiness	Phrygian	4	6	85	E minor	Em-F-D-Em
Uneasiness	Phrygian	4	6	85	Eb minor	Ebm-E-Db-Ebm
Uneasiness	Phrygian	4	6	85	F minor	Fm-Gb-Eb-Fm
Uneasiness	Phrygian	4	6	85	F# minor	F#m-G-E-F#m
Uneasiness	Phrygian	4	6	85	G minor	Gm-Ab-F-Gm
Despair	Phrygian	1	6	86	A minor	Am-Bb-G-Am
Despair	Phrygian	1	6	86	Ab minor	G#m-A-F#-G#m
Despair	Phrygian	1	6	86	B minor	Bm-C-A-Bm
Despair	Phrygian	1	6	86	Bb minor	Bbm-B-Ab-Bbm
Despair	Phrygian	1	6	86	C minor	Cm-Db-Bb-Cm
Despair	Phrygian	1	6	86	C# minor	C#m-D-B-C#m
Despair	Phrygian	1	6	86	D minor	Dm-Eb-C-Dm
Despair	Phrygian	1	6	86	E minor	Em-F-D-Em
Despair	Phrygian	1	6	86	Eb minor	Ebm-E-Db-Ebm
Despair	Phrygian	1	6	86	F minor	Fm-Gb-Eb-Fm
Despair	Phrygian	1	6	86	F# minor	F#m-G-E-F#m
Despair	Phrygian	1	6	86	G minor	Gm-Ab-F-Gm
Uneasiness	Dorian	4	1	87	A minor	Am-Bm-D-G
Uneasiness	Dorian	4	1	87	Ab minor	G#m-Bbm-C#-F#
Uneasiness	Dorian	4	1	87	B minor	Bm-C#m-E-A
Uneasiness	Dorian	4	1	87	Bb minor	Bbm-Cm-Eb-Ab
Uneasiness	Dorian	4	1	87	C minor	Cm-Dm-F-Bb
Uneasiness	Dorian	4	1	87	C# minor	C#m-D#m-F#-B
Uneasiness	Dorian	4	1	87	D minor	Dm-Em-G-C
Uneasiness	Dorian	4	1	87	E minor	Em-F#m-A-D
Uneasiness	Dorian	4	1	87	Eb minor	Ebm-Fm-Ab-Db
Uneasiness	Dorian	4	1	87	F minor	Fm-Gm-Bb-Eb
Uneasiness	Dorian	4	1	87	F# minor	F#m-G#m-B-E
Uneasiness	Dorian	4	1	87	G minor	Gm-Am-C-F
Depressive	Harmonic minor	0	2	88	A minor	Am-Dm-E-Am
Depressive	Harmonic minor	0	2	88	Ab minor	G#m-C#m-D#-G#m
Depressive	Harmonic minor	0	2	88	B minor	Bm-Em-F#-Bm
Depressive	Harmonic minor	0	2	88	Bb minor	Bbm-Ebm-F-Bbm
Depressive	Harmonic minor	0	2	88	C minor	Cm-Fm-G-Cm
Depressive	Harmonic minor	0	2	88	C# minor	C#m-F#m-G#-C#m
Depressive	Harmonic minor	0	2	88	D minor	Dm-Gm-A-Dm
Depressive	Harmonic minor	0	2	88	E minor	Em-Am-B-Em
Depressive	Harmonic minor	0	2	88	Eb minor	Ebm-Abm-Bb-Ebm
Depressive	Harmonic minor	0	2	88	F minor	Fm-Bbm-C-Fm
Depressive	Harmonic minor	0	2	88	F# minor	F#m-Bm-C#-F#m
Depressive	Harmonic minor	0	2	88	G minor	Gm-Cm-D-Gm
Despair	Aeolian	1	0	89	A minor	Am-Dm-F-G
Despair	Aeolian	1	0	89	Ab minor	G#m-C#m-E-F#
Despair	Aeolian	1	0	89	B minor	Bm-Em-G-A
Despair	Aeolian	1	0	89	Bb minor	Bbm-Ebm-Gb-Ab
Despair	Aeolian	1	0	89	C minor	Cm-Fm-Ab-Bb
Despair	Aeolian	1	0	89	C# minor	C#m-F#m-A-B
Despair	Aeolian	1	0	89	D minor	Dm-Gm-Bb-C
Despair	Aeolian	1	0	89	E minor	Em-Am-C-D
Despair	Aeolian	1	0	89	Eb minor	Ebm-Abm-B-Db
Despair	Aeolian	1	0	89	F minor	Fm-Bbm-Db-Eb
Despair	Aeolian	1	0	89	F# minor	F#m-Bm-D-E
Despair	Aeolian	1	0	89	G minor	Gm-Cm-Eb-F
Depressive	Aeolian	0	0	90	A minor	Am-Dm-G
Depressive	Aeolian	0	0	90	Ab minor	G#m-C#m-F#
Depressive	Aeolian	0	0	90	B minor	Bm-Em-A
Depressive	Aeolian	0	0	90	Bb minor	Bbm-Ebm-Ab
Depressive	Aeolian	0	0	90	C minor	Cm-Fm-Bb
Depressive	Aeolian	0	0	90	C# minor	C#m-F#m-B
Depressive	Aeolian	0	0	90	D minor	Dm-Gm-C
Depressive	Aeolian	0	0	90	E minor	Em-Am-D
Depressive	Aeolian	0	0	90	Eb minor	Ebm-Abm-Db
Depressive	Aeolian	0	0	90	F minor	Fm-Bbm-Eb
Depressive	Aeolian	0	0	90	F# minor	F#m-Bm-E
Depressive	Aeolian	0	0	90	G minor	Gm-Cm-F
Depressive	Aeolian	0	0	91	A minor	Am-Dm-G-C
Depressive	Aeolian	0	0	91	Ab minor	G#m-C#m-F#-B
Depressive	Aeolian	0	0	91	B minor	Bm-Em-A-D
Depressive	Aeolian	0	0	91	Bb minor	Bbm-Ebm-Ab-Db
Depressive	Aeolian	0	0	91	C minor	Cm-Fm-Bb-Eb
Depressive	Aeolian	0	0	91	C# minor	C#m-F#m-B-E
Depressive	Aeolian	0	0	91	D minor	Dm-Gm-C-F
Depressive	Aeolian	0	0	91	E minor	Em-Am-D-G
Depressive	Aeolian	0	0	91	Eb minor	Ebm-Abm-Db-Gb
Depressive	Aeolian	0	0	91	F minor	Fm-Bbm-Eb-Ab
Depressive	Aeolian	0	0	91	F# minor	F#m-Bm-E-A
Depressive	Aeolian	0	0	91	G minor	Gm-Cm-F-Bb
Depressive	Aeolian	0	0	92	A minor	Am-Dm-Am-Em
Depressive	Aeolian	0	0	92	Ab minor	G#m-C#m-G#m-D#m
Depressive	Aeolian	0	0	92	B minor	Bm-Em-Bm-F#m
Depressive	Aeolian	0	0	92	Bb minor	Bbm-Ebm-Bbm-Fm
Depressive	Aeolian	0	0	92	C minor	Cm-Fm-Cm-Gm
Depressive	Aeolian	0	0	92	C# minor	C#m-F#m-C#m-G#m
Depressive	Aeolian	0	0	92	D minor	Dm-Gm-Dm-Am
Depressive	Aeolian	0	0	92	E minor	Em-Am-Em-Bm
Depressive	Aeolian	0	0	92	Eb minor	Ebm-Abm-Ebm-Bbm
Depressive	Aeolian	0	0	92	F minor	Fm-Bbm-Fm-Cm
Depressive	Aeolian	0	0	92	F# minor	F#m-Bm-F#m-C#m
Depressive	Aeolian	0	0	92	G minor	Gm-Cm-Gm-Dm
Despair	Aeolian	1	0	93	A minor	Am-Dm-Em
Despair	Aeolian	1	0	93	Ab minor	G#m-C#m-D#m
Despair	Aeolian	1	0	93	B minor	Bm-Em-F#m
Despair	Aeolian	1	0	93	Bb minor	Bbm-Ebm-Fm
Despair	Aeolian	1	0	93	C minor	Cm-Fm-Gm
Despair	Aeolian	1	0	93	C# minor	C#m-F#m-G#m
Despair	Aeolian	1	0	93	D minor	Dm-Gm-Am
Despair	Aeolian	1	0	93	E minor	Em-Am-Bm
Despair	Aeolian	1	0	93	Eb minor	Ebm-Abm-Bbm
Despair	Aeolian	1	0	93	F minor	Fm-Bbm-Cm
Despair	Aeolian	1	0	93	F# minor	F#m-Bm-C#m
Despair	Aeolian	1	0	93	G minor	Gm-Cm-Dm
Depressive	Aeolian	0	0	94	A minor	Am-Em-C-F
Depressive	Aeolian	0	0	94	Ab minor	G#m-D#m-B-E
Depressive	Aeolian	0	0	94	B minor	Bm-F#m-D-G
Depressive	Aeolian	0	0	94	Bb minor	Bbm-Fm-Db-Gb
Depressive	Aeolian	0	0	94	C minor	Cm-Gm-Eb-Ab
Depressive	Aeolian	0	0	94	C# minor	C#m-G#m-E-A
Depressive	Aeolian	0	0	94	D minor	Dm-Am-F-Bb
Depressive	Aeolian	0	0	94	E minor	Em-Bm-G-C
Depressive	Aeolian	0	0	94	Eb minor	Ebm-Bbm-Gb-B
Depressive	Aeolian	0	0	94	F minor	Fm-Cm-Ab-Db
Depressive	Aeolian	0	0	94	F# minor	F#m-C#m-A-D
Depressive	Aeolian	0	0	94	G minor	Gm-Dm-Bb-Eb
Depressive	Aeolian	0	0	95	A minor	Am-Em-C-G
Depressive	Aeolian	0	0	95	Ab minor	G#m-D#m-B-F#
Depressive	Aeolian	0	0	95	B minor	Bm-F#m-D-A
Depressive	Aeolian	0	0	95	Bb minor	Bbm-Fm-Db-Ab
Depressive	Aeolian	0	0	95	C minor	Cm-Gm-Eb-Bb
Depressive	Aeolian	0	0	95	C# minor	C#m-G#m-E-B
Depressive	Aeolian	0	0	95	D minor	Dm-Am-F-C
Depressive	Aeolian	0	0	95	E minor	Em-Bm-G-D
Depressive	Aeolian	0	0	95	Eb minor	Ebm-Bbm-Gb-Db
Depressive	Aeolian	0	0	95	F minor	Fm-Cm-Ab-Eb
Depressive	Aeolian	0	0	95	F# minor	F#m-C#m-A-E
Depressive	Aeolian	0	0	95	G minor	Gm-Dm-Bb-F
Depressive	Aeolian	0	0	96	A minor	Am-Em-G-F
Depressive	Aeolian	0	0	96	Ab minor	G#m-D#m-F#-E
Depressive	Aeolian	0	0	96	B minor	Bm-F#m-A-G
Depressive	Aeolian	0	0	96	Bb minor	Bbm-Fm-Ab-Gb
Depressive	Aeolian	0	0	96	C minor	Cm-Gm-Bb-Ab
Depressive	Aeolian	0	0	96	C# minor	C#m-G#m-B-A
Depressive	Aeolian	0	0	96	D minor	Dm-Am-C-Bb
Depressive	Aeolian	0	0	96	E minor	Em-Bm-D-C
Depressive	Aeolian	0	0	96	Eb minor	Ebm-Bbm-Db-B
Depressive	Aeolian	0	0	96	F minor	Fm-Cm-Eb-Db
Depressive	Aeolian	0	0	96	F# minor	F#m-C#m-E-D
Depressive	Aeolian	0	0	96	G minor	Gm-Dm-F-Eb
Depressive	Aeolian	0	0	97	A minor	Am-Em-G-Em
Depressive	Aeolian	0	0	97	Ab minor	G#m-D#m-F#-D#m
Depressive	Aeolian	0	0	97	B minor	Bm-F#m-A-F#m
Depressive	Aeolian	0	0	97	Bb minor	Bbm-Fm-Ab-Fm
Depressive	Aeolian	0	0	97	C minor	Cm-Gm-Bb-Gm
Depressive	Aeolian	0	0	97	C# minor	C#m-G#m-B-G#m
Depressive	Aeolian	0	0	97	D minor	Dm-Am-C-Am
Depressive	Aeolian	0	0	97	E minor	Em-Bm-D-Bm
Depressive	Aeolian	0	0	97	Eb minor	Ebm-Bbm-Db-Bbm
Depressive	Aeolian	0	0	97	F minor	Fm-Cm-Eb-Cm
Depressive	Aeolian	0	0	97	F# minor	F#m-C#m-E-C#m
Depressive	Aeolian	0	0	97	G minor	Gm-Dm-F-Dm
Joyful	Ionian	3	3	98	A	Bm-D-E-A
Joyful	Ionian	3	3	98	Ab	Bbm-Db-Eb-Ab
Joyful	Ionian	3	3	98	B	C#m-E-F#-B
Joyful	Ionian	3	3	98	Bb	Cm-Eb-F-Bb
Joyful	Ionian	3	3	98	C	Dm-F-G-C
Joyful	Ionian	3	3	98	D	Em-G-A-D
Joyful	Ionian	3	3	98	Db	Ebm-Gb-Ab-Db
Joyful	Ionian	3	3	98	E	F#m-A-B-E
Joyful	Ionian	3	3	98	Eb	Fm-Ab-Bb-Eb
Joyful	Ionian	3	3	98	F	Gm-Bb-C-F
Joyful	Ionian	3	3	98	F#	G#m-B-C#-F#
Joyful	Ionian	3	3	98	G	Am-C-D-G
Joyful	Ionian	3	3	99	A	Bm-E-A
Joyful	Ionian	3	3	99	Ab	Bbm-Eb-Ab
Joyful	Ionian	3	3	99	B	C#m-F#-B
Joyful	Ionian	3	3	99	Bb	Cm-F-Bb
Joyful	Ionian	3	3	99	C	Dm-G-C
Joyful	Ionian	3	3	99	D	Em-A-D
Joyful	Ionian	3	3	99	Db	Ebm-Ab-Db
Joyful	Ionian	3	3	99	E	F#m-B-E
Joyful	Ionian	3	3	99	Eb	Fm-Bb-Eb
Joyful	Ionian	3	3	99	F	Gm-C-F
Joyful	Ionian	3	3	99	F#	G#m-C#-F#
Joyful	Ionian	3	3	99	G	Am-D-G
Depressive	Ionian	0	3	100	A	Bm-C#m-F#m
Depressive	Ionian	0	3	100	Ab	Bbm-Cm-Fm
Depressive	Ionian	0	3	100	B	C#m-D#m-G#m
Depressive	Ionian	0	3	100	Bb	Cm-Dm-Gm
Depressive	Ionian	0	3	100	C	Dm-Em-Am
Depressive	Ionian	0	3	100	D	Em-F#m-Bm
Depressive	Ionian	0	3	100	Db	Ebm-Fm-Bbm
Depressive	Ionian	0	3	100	E	F#m-G#m-C#m
Depressive	Ionian	0	3	100	Eb	Fm-Gm-Cm
Depressive	Ionian	0	3	100	F	Gm-Am-Dm
Depressive	Ionian	0	3	100	F#	G#m-A#m-D#m
Depressive	Ionian	0	3	100	G	Am-Bm-Em
Despair	Harmonic minor	1	2	101	A minor	Bdim-E-Am
Despair	Harmonic minor	1	2	101	Ab minor	A#dim-D#-G#m
Despair	Harmonic minor	1	2	101	B minor	C#dim-F#-Bm
Despair	Harmonic minor	1	2	101	Bb minor	Cdim-F-Bbm
Despair	Harmonic minor	1	2	101	C minor	Ddim-G-Cm
Despair	Harmonic minor	1	2	101	C# minor	D#dim-G#-C#m
Despair	Harmonic minor	1	2	101	D minor	Edim-A-Dm
Despair	Harmonic minor	1	2	101	E minor	F#dim-B-Em
Despair	Harmonic minor	1	2	101	Eb minor	Fdim-Bb-Ebm
Despair	Harmonic minor	1	2	101	F minor	Gdim-C-Fm
Despair	Harmonic minor	1	2	101	F# minor	G#dim-C#-F#m
Despair	Harmonic minor	1	2	101	G minor	Adim-D-Gm
Epic	Ionian	2	3	102	A	Dm-G-A
Epic	Ionian	2	3	102	Ab	Dbm-Gb-Ab
Epic	Ionian	2	3	102	B	Em-A-B
Epic	Ionian	2	3	102	Bb	Ebm-Ab-Bb
Epic	Ionian	2	3	102	C	Fm-Bb-C
Epic	Ionian	2	3	102	D	Gm-C-D
Epic	Ionian	2	3	102	Db	Gbm-B-Db
Epic	Ionian	2	3	102	E	Am-D-E
Epic	Ionian	2	3	102	Eb	Abm-Db-Eb
Epic	Ionian	2	3	102	F	Bbm-Eb-F
Epic	Ionian	2	3	102	F#	Bm-E-F#
Epic	Ionian	2	3	102	G	Cm-F-G
Joyful	Ionian	3	3	103	A	F#m-A-E-D
Joyful	Ionian	3	3	103	Ab	Fm-Ab-Eb-Db
Joyful	Ionian	3	3	103	B	G#m-B-F#-E
Joyful	Ionian	3	3	103	Bb	Gm-Bb-F-Eb
Joyful	Ionian	3	3	103	C	Am-C-G-F
Joyful	Ionian	3	3	103	D	Bm-D-A-G
Joyful	Ionian	3	3	103	Db	Bbm-Db-Ab-Gb
Joyful	Ionian	3	3	103	E	C#m-E-B-A
Joyful	Ionian	3	3	103	Eb	Cm-Eb-Bb-Ab
Joyful	Ionian	3	3	103	F	Dm-F-C-Bb
Joyful	Ionian	3	3	103	F#	D#m-F#-C#-B
Joyful	Ionian	3	3	103	G	Em-G-D-C
Vital	Ionian	5	3	104	A	F#m-B-E-A
Vital	Ionian	5	3	104	Ab	Fm-Bb-Eb-Ab
Vital	Ionian	5	3	104	B	G#m-C#-F#-B
Vital	Ionian	5	3	104	Bb	Gm-C-F-Bb
Vital	Ionian	5	3	104	C	Am-D-G-C
Vital	Ionian	5	3	104	D	Bm-E-A-D
Vital	Ionian	5	3	104	Db	Bbm-Eb-Ab-Db
Vital	Ionian	5	3	104	E	C#m-F#-B-E
Vital	Ionian	5	3	104	Eb	Cm-F-Bb-Eb
Vital	Ionian	5	3	104	F	Dm-G-C-F
Vital	Ionian	5	3	104	F#	D#m-G#-C#-F#
Vital	Ionian	5	3	104	G	Em-A-D-G
Joyful	Ionian	3	3	105	A	F#m-D-A
Joyful	Ionian	3	3	105	Ab	Fm-Db-Ab
Joyful	Ionian	3	3	105	B	G#m-E-B
Joyful	Ionian	3	3	105	Bb	Gm-Eb-Bb
Joyful	Ionian	3	3	105	C	Am-F-C
Joyful	Ionian	3	3	105	D	Bm-G-D
Joyful	Ionian	3	3	105	Db	Bbm-Gb-Db
Joyful	Ionian	3	3	105	E	C#m-A-E
Joyful	Ionian	3	3	105	Eb	Cm-Ab-Eb
Joyful	Ionian	3	3	105	F	Dm-Bb-F
Joyful	Ionian	3	3	105	F#	D#m-B-F#
Joyful	Ionian	3	3	105	G	Em-C-G
Joyful	Ionian	3	3	106	A	F#m-D-A-E
Joyful	Ionian	3	3	106	Ab	Fm-Db-Ab-Eb
Joyful	Ionian	3	3	106	B	G#m-E-B-F#
Joyful	Ionian	3	3	106	Bb	Gm-Eb-Bb-F
Joyful	Ionian	3	3	106	C	Am-F-C-G
Joyful	Ionian	3	3	106	D	Bm-G-D-A
Joyful	Ionian	3	3	106	Db	Bbm-Gb-Db-Ab
Joyful	Ionian	3	3	106	E	C#m-A-E-B
Joyful	Ionian	3	3	106	Eb	Cm-Ab-Eb-Bb
Joyful	Ionian	3	3	106	F	Dm-Bb-F-C
Joyful	Ionian	3	3	106	F#	D#m-B-F#-C#
Joyful	Ionian	3	3	106	G	Em-C-G-D
Joyful	Ionian	3	3	107	A	F#m-E-D-A
Joyful	Ionian	3	3	107	Ab	Fm-Eb-Db-Ab
Joyful	Ionian	3	3	107	B	G#m-F#-E-B
Joyful	Ionian	3	3	107	Bb	Gm-F-Eb-Bb
Joyful	Ionian	3	3	107	C	Am-G-F-C
Joyful	Ionian	3	3	107	D	Bm-A-G-D
Joyful	Ionian	3	3	107	Db	Bbm-Ab-Gb-Db
Joyful	Ionian	3	3	107	E	C#m-B-A-E
Joyful	Ionian	3	3	107	Eb	Cm-Bb-Ab-Eb
Joyful	Ionian	3	3	107	F	Dm-C-Bb-F
Joyful	Ionian	3	3	107	F#	D#m-C#-B-F#
Joyful	Ionian	3	3	107	G	Em-D-C-G
